"week","x","inventory_needed","month"
21,65.4151661833253,"MPA 48X90",21
22,65.3228821118878,"MPA 48X90",22
23,65.230728229676,"MPA 48X90",23
24,65.1387043530264,"MPA 48X90",24
25,65.0468102985343,"MPA 48X90",25
26,64.9550458830537,"MPA 48X90",26
27,64.8634109236973,"MPA 48X90",27
28,64.7719052378356,"MPA 48X90",28
29,64.6805286430966,"MPA 48X90",29
30,64.5892809573659,"MPA 48X90",30
31,64.4981619987858,"MPA 48X90",31
32,64.4071715857552,"MPA 48X90",32
33,64.3163095369292,"MPA 48X90",33
34,64.2255756712188,"MPA 48X90",34
35,64.1349698077903,"MPA 48X90",35
36,64.0444917660652,"MPA 48X90",36
37,63.9541413657199,"MPA 48X90",37
38,63.8639184266849,"MPA 48X90",38
39,63.773822769145,"MPA 48X90",39
40,63.6838542135385,"MPA 48X90",40
41,63.5940125805571,"MPA 48X90",41
42,63.5042976911454,"MPA 48X90",42
43,63.4147093665007,"MPA 48X90",43
44,63.3252474280724,"MPA 48X90",44
45,63.2359116975619,"MPA 48X90",45
46,63.1467019969221,"MPA 48X90",46
47,63.0576181483571,"MPA 48X90",47
48,62.9686599743218,"MPA 48X90",48
49,62.8798272975216,"MPA 48X90",49
50,62.7911199409119,"MPA 48X90",50
51,62.7025377276981,"MPA 48X90",51
52,62.6140804813347,"MPA 48X90",52
53,62.5257480255256,"MPA 48X90",53
1,46.3551089219129,"MTA-20201",1
2,6.99603496647691,"MTA-20201",2
3,7.23314683429304,"MTA-20201",3
4,7.47829497381574,"MTA-20201",4
5,7.73175175295107,"MTA-20201",5
6,7.99379877078582,"MTA-20201",6
7,8.26472717045358,"MTA-20201",7
8,8.54483796260473,"MTA-20201",8
9,8.83444235983942,"MTA-20201",9
10,9.13386212247539,"MTA-20201",10
11,9.44342991603457,"MTA-20201",11
12,9.76348968084579,"MTA-20201",12
13,10.0943970141742,"MTA-20201",13
14,10.4365195653017,"MTA-20201",14
15,10.7902374439981,"MTA-20201",15
16,11.1559436428358,"MTA-20201",16
17,11.5340444738178,"MTA-20201",17
18,11.9249600198044,"MTA-20201",18
19,12.329124601239,"MTA-20201",19
20,12.7469872586937,"MTA-20201",20
21,13.1790122517676,"MTA-20201",21
22,13.6256795748959,"MTA-20201",22
23,14.0874854906395,"MTA-20201",23
24,14.5649430810495,"MTA-20201",24
25,15.0585828177191,"MTA-20201",25
26,15.5689531511555,"MTA-20201",26
27,16.0966211201267,"MTA-20201",27
28,16.6421729816611,"MTA-20201",28
29,17.2062148623992,"MTA-20201",29
30,17.7893734320202,"MTA-20201",30
31,18.3922965994939,"MTA-20201",31
32,19.0156542329292,"MTA-20201",32
33,19.6601389038208,"MTA-20201",33
34,20.3264666565188,"MTA-20201",34
35,21.0153778037792,"MTA-20201",35
36,21.7276377492759,"MTA-20201",36
37,22.4640378379904,"MTA-20201",37
38,23.2253962354228,"MTA-20201",38
39,24.0125588366017,"MTA-20201",39
40,24.8264002059022,"MTA-20201",40
41,25.6678245487163,"MTA-20201",41
42,26.5377667160562,"MTA-20201",42
43,27.4371932432054,"MTA-20201",43
44,28.3671034235721,"MTA-20201",44
45,29.3285304189383,"MTA-20201",45
46,30.3225424073373,"MTA-20201",46
47,31.3502437698361,"MTA-20201",47
48,32.4127763175401,"MTA-20201",48
49,33.5113205601839,"MTA-20201",49
50,34.6470970177181,"MTA-20201",50
51,35.8213675763478,"MTA-20201",51
52,37.0354368905315,"MTA-20201",52
53,38.2906538324964,"MTA-20201",53
1,45.8726672633956,"MX40-10101",1
2,24.3028512324058,"MX40-10101",2
3,24.2459242504642,"MX40-10101",3
4,24.1891306142458,"MX40-10101",4
5,24.1324700114016,"MX40-10101",5
6,24.0759421303144,"MX40-10101",6
7,24.0195466600968,"MX40-10101",7
8,23.9632832905897,"MX40-10101",8
9,23.9071517123604,"MX40-10101",9
10,23.8511516167013,"MX40-10101",10
11,23.7952826956275,"MX40-10101",11
12,23.7395446418759,"MX40-10101",12
13,23.6839371489029,"MX40-10101",13
14,23.628459910883,"MX40-10101",14
15,23.5731126227071,"MX40-10101",15
16,23.5178949799808,"MX40-10101",16
17,23.4628066790228,"MX40-10101",17
18,23.4078474168628,"MX40-10101",18
19,23.3530168912405,"MX40-10101",19
20,23.2983148006037,"MX40-10101",20
21,23.2437408441061,"MX40-10101",21
22,23.1892947216065,"MX40-10101",22
23,23.1349761336667,"MX40-10101",23
24,23.0807847815498,"MX40-10101",24
25,23.0267203672186,"MX40-10101",25
26,22.9727825933342,"MX40-10101",26
27,22.9189711632541,"MX40-10101",27
28,22.8652857810307,"MX40-10101",28
29,22.8117261514095,"MX40-10101",29
30,22.7582919798277,"MX40-10101",30
31,22.7049829724125,"MX40-10101",31
32,22.6517988359795,"MX40-10101",32
33,22.598739278031,"MX40-10101",33
34,22.5458040067543,"MX40-10101",34
35,22.4929927310205,"MX40-10101",35
36,22.4403051603825,"MX40-10101",36
37,22.3877410050736,"MX40-10101",37
38,22.3352999760058,"MX40-10101",38
39,22.2829817847683,"MX40-10101",39
40,22.2307861436257,"MX40-10101",40
41,22.178712765517,"MX40-10101",41
42,22.1267613640531,"MX40-10101",42
43,22.0749316535162,"MX40-10101",43
44,22.0232233488574,"MX40-10101",44
45,21.9716361656957,"MX40-10101",45
46,21.9201698203163,"MX40-10101",46
47,21.8688240296687,"MX40-10101",47
48,21.8175985113657,"MX40-10101",48
49,21.7664929836813,"MX40-10101",49
50,21.7155071655497,"MX40-10101",50
51,21.6646407765633,"MX40-10101",51
52,21.6138935369714,"MX40-10101",52
53,21.5632651676783,"MX40-10101",53
1,111.181493572019,"MX40-1612314",1
2,74.258387336008,"MX40-1612314",2
3,73.2267805103951,"MX40-1612314",3
4,72.2095048961219,"MX40-1612314",4
5,71.2063614022038,"MX40-1612314",5
6,70.2171537034534,"MX40-1612314",6
7,69.2416882020573,"MX40-1612314",7
8,68.2797739896871,"MX40-1612314",8
9,67.3312228101369,"MX40-1612314",9
10,66.3958490224797,"MX40-1612314",10
11,65.4734695647355,"MX40-1612314",11
12,64.5639039180441,"MX40-1612314",12
13,63.6669740713361,"MX40-1612314",13
14,62.7825044864942,"MX40-1612314",14
15,61.9103220639986,"MX40-1612314",15
16,61.0502561090497,"MX40-1612314",16
17,60.2021382981615,"MX40-1612314",17
18,59.3658026462188,"MX40-1612314",18
19,58.5410854739927,"MX40-1612314",19
20,57.7278253761064,"MX40-1612314",20
21,56.9258631894471,"MX40-1612314",21
22,56.1350419620157,"MX40-1612314",22
23,55.3552069222101,"MX40-1612314",23
24,54.5862054485345,"MX40-1612314",24
25,53.8278870397302,"MX40-1612314",25
26,53.0801032853209,"MX40-1612314",26
27,52.3427078365671,"MX40-1612314",27
28,51.6155563778243,"MX40-1612314",28
29,50.8985065982993,"MX40-1612314",29
30,50.191418164198,"MX40-1612314",30
31,49.4941526912611,"MX40-1612314",31
32,48.8065737176807,"MX40-1612314",32
33,48.1285466773934,"MX40-1612314",33
34,47.4599388737447,"MX40-1612314",34
35,46.8006194535183,"MX40-1612314",35
36,46.1504593813274,"MX40-1612314",36
37,45.5093314143609,"MX40-1612314",37
38,44.8771100774808,"MX40-1612314",38
39,44.2536716386654,"MX40-1612314",39
40,43.6388940847939,"MX40-1612314",40
41,43.0326570977668,"MX40-1612314",41
42,42.4348420309591,"MX40-1612314",42
43,41.8453318859991,"MX40-1612314",43
44,41.2640112898717,"MX40-1612314",44
45,40.6907664723377,"MX40-1612314",45
46,40.1254852436687,"MX40-1612314",46
47,39.5680569726897,"MX40-1612314",47
48,39.0183725651282,"MX40-1612314",48
49,38.4763244422629,"MX40-1612314",49
50,37.9418065198694,"MX40-1612314",50
51,37.4147141874589,"MX40-1612314",51
52,36.8949442878045,"MX40-1612314",52
53,36.3823950967524,"MX40-1612314",53
1,54.8813365453074,"MX40-8161",1
2,24.5457966925097,"MX40-8161",2
3,24.6475483098053,"MX40-8161",3
4,24.7497217260652,"MX40-8161",4
5,24.8523186898057,"MX40-8161",5
6,24.9553409567914,"MX40-8161",6
7,25.0587902900653,"MX40-8161",7
8,25.1626684599787,"MX40-8161",8
9,25.2669772442219,"MX40-8161",9
10,25.3717184278542,"MX40-8161",10
11,25.4768938033347,"MX40-8161",11
12,25.5825051705529,"MX40-8161",12
13,25.6885543368597,"MX40-8161",13
14,25.795043117098,"MX40-8161",14
15,25.9019733336338,"MX40-8161",15
16,26.0093468163878,"MX40-8161",16
17,26.117165402866,"MX40-8161",17
18,26.2254309381921,"MX40-8161",18
19,26.334145275138,"MX40-8161",19
20,26.4433102741563,"MX40-8161",20
21,26.552927803412,"MX40-8161",21
22,26.6629997388141,"MX40-8161",22
23,26.773527964048,"MX40-8161",23
24,26.8845143706079,"MX40-8161",24
25,26.9959608578287,"MX40-8161",25
26,27.1078693329189,"MX40-8161",26
27,27.220241710993,"MX40-8161",27
28,27.3330799151046,"MX40-8161",28
29,27.4463858762788,"MX40-8161",29
30,27.5601615335458,"MX40-8161",30
31,27.6744088339734,"MX40-8161",31
32,27.7891297327013,"MX40-8161",32
33,27.9043261929736,"MX40-8161",33
34,28.0200001861728,"MX40-8161",34
35,28.1361536918537,"MX40-8161",35
36,28.252788697777,"MX40-8161",36
37,28.3699071999435,"MX40-8161",37
38,28.4875112026281,"MX40-8161",38
39,28.6056027184141,"MX40-8161",39
40,28.7241837682279,"MX40-8161",40
41,28.8432563813733,"MX40-8161",41
42,28.9628225955664,"MX40-8161",42
43,29.0828844569703,"MX40-8161",43
44,29.2034440202303,"MX40-8161",44
45,29.324503348509,"MX40-8161",45
46,29.4460645135215,"MX40-8161",46
47,29.5681295955709,"MX40-8161",47
48,29.6907006835843,"MX40-8161",48
49,29.8137798751477,"MX40-8161",49
50,29.9373692765427,"MX40-8161",50
51,30.0614710027822,"MX40-8161",51
52,30.1860871776465,"MX40-8161",52
53,30.31121993372,"MX40-8161",53
1,131.553395107088,"MX40-STD-10101",1
2,79.2100503148479,"MX40-STD-10101",2
3,78.5625350561887,"MX40-STD-10101",3
4,77.9203130148489,"MX40-STD-10101",4
5,77.2833409205746,"MX40-STD-10101",5
6,76.6515758568318,"MX40-STD-10101",6
7,76.0249752579142,"MX40-STD-10101",7
8,75.4034969060761,"MX40-STD-10101",8
9,74.7870989286871,"MX40-STD-10101",9
10,74.1757397954118,"MX40-STD-10101",10
11,73.5693783154108,"MX40-STD-10101",11
12,72.967973634566,"MX40-STD-10101",12
13,72.3714852327278,"MX40-STD-10101",13
14,71.7798729209851,"MX40-STD-10101",14
15,71.1930968389575,"MX40-STD-10101",15
16,70.6111174521096,"MX40-STD-10101",16
17,70.0338955490874,"MX40-STD-10101",17
18,69.4613922390765,"MX40-STD-10101",18
19,68.8935689491816,"MX40-STD-10101",19
20,68.3303874218278,"MX40-STD-10101",20
21,67.7718097121829,"MX40-STD-10101",21
22,67.2177981856006,"MX40-STD-10101",22
23,66.6683155150853,"MX40-STD-10101",23
24,66.1233246787769,"MX40-STD-10101",24
25,65.5827889574561,"MX40-STD-10101",25
26,65.0466719320713,"MX40-STD-10101",26
27,64.5149374812838,"MX40-STD-10101",27
28,63.9875497790348,"MX40-STD-10101",28
29,63.4644732921313,"MX40-STD-10101",29
30,62.9456727778521,"MX40-STD-10101",30
31,62.4311132815733,"MX40-STD-10101",31
32,61.920760134413,"MX40-STD-10101",32
33,61.4145789508961,"MX40-STD-10101",33
34,60.9125356266365,"MX40-STD-10101",34
35,60.4145963360402,"MX40-STD-10101",35
36,59.9207275300259,"MX40-STD-10101",36
37,59.4308959337647,"MX40-STD-10101",37
38,58.945068544438,"MX40-STD-10101",38
39,58.463212629014,"MX40-STD-10101",39
40,57.9852957220426,"MX40-STD-10101",40
41,57.5112856234674,"MX40-STD-10101",41
42,57.0411503964566,"MX40-STD-10101",42
43,56.5748583652514,"MX40-STD-10101",43
44,56.1123781130312,"MX40-STD-10101",44
45,55.6536784797975,"MX40-STD-10101",45
46,55.1987285602741,"MX40-STD-10101",46
47,54.747497701825,"MX40-STD-10101",47
48,54.299955502389,"MX40-STD-10101",48
49,53.8560718084315,"MX40-STD-10101",49
50,53.4158167129128,"MX40-STD-10101",50
51,52.979160553273,"MX40-STD-10101",51
52,52.5460739094337,"MX40-STD-10101",52
53,52.1165276018155,"MX40-STD-10101",53
1,72.3136048609398,"MX40-STD-10201",1
2,43.7585926047382,"MX40-STD-10201",2
3,43.3899217079044,"MX40-STD-10201",3
4,43.0243569034306,"MX40-STD-10201",4
5,42.6618720221511,"MX40-STD-10201",5
6,42.3024411153785,"MX40-STD-10201",6
7,41.9460384530457,"MX40-STD-10201",7
8,41.5926385218644,"MX40-STD-10201",8
9,41.2422160234982,"MX40-STD-10201",9
10,40.8947458727523,"MX40-STD-10201",10
11,40.5502031957773,"MX40-STD-10201",11
12,40.2085633282885,"MX40-STD-10201",12
13,39.8698018138006,"MX40-STD-10201",13
14,39.533894401877,"MX40-STD-10201",14
15,39.2008170463933,"MX40-STD-10201",15
16,38.8705459038167,"MX40-STD-10201",16
17,38.5430573314985,"MX40-STD-10201",17
18,38.218327885982,"MX40-STD-10201",18
19,37.8963343213241,"MX40-STD-10201",19
20,37.5770535874314,"MX40-STD-10201",20
21,37.2604628284098,"MX40-STD-10201",21
22,36.9465393809289,"MX40-STD-10201",22
23,36.6352607725992,"MX40-STD-10201",23
24,36.3266047203633,"MX40-STD-10201",24
25,36.0205491289015,"MX40-STD-10201",25
26,35.717072089049,"MX40-STD-10201",26
27,35.4161518762284,"MX40-STD-10201",27
28,35.1177669488942,"MX40-STD-10201",28
29,34.8218959469908,"MX40-STD-10201",29
30,34.5285176904232,"MX40-STD-10201",30
31,34.2376111775412,"MX40-STD-10201",31
32,33.9491555836356,"MX40-STD-10201",32
33,33.6631302594479,"MX40-STD-10201",33
34,33.3795147296916,"MX40-STD-10201",34
35,33.0982886915868,"MX40-STD-10201",35
36,32.8194320134068,"MX40-STD-10201",36
37,32.5429247330367,"MX40-STD-10201",37
38,32.2687470565448,"MX40-STD-10201",38
39,31.9968793567653,"MX40-STD-10201",39
40,31.7273021718934,"MX40-STD-10201",40
41,31.4599962040922,"MX40-STD-10201",41
42,31.1949423181111,"MX40-STD-10201",42
43,30.9321215399161,"MX40-STD-10201",43
44,30.6715150553314,"MX40-STD-10201",44
45,30.4131042086929,"MX40-STD-10201",45
46,30.1568705015123,"MX40-STD-10201",46
47,29.9027955911531,"MX40-STD-10201",47
48,29.6508612895176,"MX40-STD-10201",48
49,29.4010495617447,"MX40-STD-10201",49
50,29.153342524919,"MX40-STD-10201",50
51,28.9077224467906,"MX40-STD-10201",51
52,28.6641717445058,"MX40-STD-10201",52
53,28.4226729833482,"MX40-STD-10201",53
1,42.6985037976553,"MX40-STD-12161",1
2,27.267332661164,"MX40-STD-12161",2
3,26.9598796574895,"MX40-STD-12161",3
4,26.6558933423482,"MX40-STD-12161",4
5,26.3553346270688,"MX40-STD-12161",5
6,26.0581648637249,"MX40-STD-12161",6
7,25.7643458401645,"MX40-STD-12161",7
8,25.4738397750975,"MX40-STD-12161",8
9,25.1866093132367,"MX40-STD-12161",9
10,24.9026175204949,"MX40-STD-12161",10
11,24.6218278792353,"MX40-STD-12161",11
12,24.344204283576,"MX40-STD-12161",12
13,24.0697110347475,"MX40-STD-12161",13
14,23.7983128365016,"MX40-STD-12161",14
15,23.5299747905735,"MX40-STD-12161",15
16,23.2646623921939,"MX40-STD-12161",16
17,23.0023415256523,"MX40-STD-12161",17
18,22.7429784599102,"MX40-STD-12161",18
19,22.4865398442636,"MX40-STD-12161",19
20,22.2329927040545,"MX40-STD-12161",20
21,21.9823044364312,"MX40-STD-12161",21
22,21.7344428061554,"MX40-STD-12161",22
23,21.4893759414576,"MX40-STD-12161",23
24,21.2470723299385,"MX40-STD-12161",24
25,21.0075008145172,"MX40-STD-12161",25
26,20.7706305894249,"MX40-STD-12161",26
27,20.536431196243,"MX40-STD-12161",27
28,20.3048725199874,"MX40-STD-12161",28
29,20.0759247852355,"MX40-STD-12161",29
30,19.8495585522979,"MX40-STD-12161",30
31,19.6257447134324,"MX40-STD-12161",31
32,19.4044544891015,"MX40-STD-12161",32
33,19.1856594242715,"MX40-STD-12161",33
34,18.9693313847537,"MX40-STD-12161",34
35,18.7554425535866,"MX40-STD-12161",35
36,18.5439654274591,"MX40-STD-12161",36
37,18.3348728131739,"MX40-STD-12161",37
38,18.1281378241505,"MX40-STD-12161",38
39,17.9237338769687,"MX40-STD-12161",39
40,17.7216346879496,"MX40-STD-12161",40
41,17.5218142697759,"MX40-STD-12161",41
42,17.324246928151,"MX40-STD-12161",42
43,17.128907258494,"MX40-STD-12161",43
44,16.9357701426738,"MX40-STD-12161",44
45,16.744810745779,"MX40-STD-12161",45
46,16.5560045129242,"MX40-STD-12161",46
47,16.3693271660931,"MX40-STD-12161",47
48,16.1847547010161,"MX40-STD-12161",48
49,16.0022633840839,"MX40-STD-12161",49
50,15.8218297492959,"MX40-STD-12161",50
51,15.6434305952423,"MX40-STD-12161",51
52,15.4670429821213,"MX40-STD-12161",52
53,15.2926442287885,"MX40-STD-12161",53
1,183.482074419096,"MX40-STD-12241",1
2,53.1467112140061,"MX40-STD-12241",2
3,54.0787846707986,"MX40-STD-12241",3
4,55.0272045939859,"MX40-STD-12241",4
5,55.9922576637236,"MX40-STD-12241",5
6,56.9742355878908,"MX40-STD-12241",6
7,57.9734351902646,"MX40-STD-12241",7
8,58.9901585002421,"MX40-STD-12241",8
9,60.0247128441347,"MX40-STD-12241",9
10,61.0774109380642,"MX40-STD-12241",10
11,62.148570982488,"MX40-STD-12241",11
12,63.2385167583819,"MX40-STD-12241",12
13,64.3475777251098,"MX40-STD-12241",13
14,65.4760891200098,"MX40-STD-12241",14
15,66.6243920597268,"MX40-STD-12241",15
16,67.7928336433227,"MX40-STD-12241",16
17,68.9817670571938,"MX40-STD-12241",17
18,70.1915516818293,"MX40-STD-12241",18
19,71.4225532004419,"MX40-STD-12241",19
20,72.6751437095031,"MX40-STD-12241",20
21,73.9497018312172,"MX40-STD-12241",21
22,75.2466128279681,"MX40-STD-12241",22
23,76.5662687187734,"MX40-STD-12241",23
24,77.9090683977797,"MX40-STD-12241",24
25,79.2754177548375,"MX40-STD-12241",25
26,80.6657297981902,"MX40-STD-12241",26
27,82.0804247793139,"MX40-STD-12241",27
28,83.5199303199481,"MX40-STD-12241",28
29,84.9846815413532,"MX40-STD-12241",29
30,86.4751211958351,"MX40-STD-12241",30
31,87.9916998005768,"MX40-STD-12241",31
32,89.5348757738166,"MX40-STD-12241",32
33,91.1051155734148,"MX40-STD-12241",33
34,92.7028938378506,"MX40-STD-12241",34
35,94.3286935296919,"MX40-STD-12241",35
36,95.9830060815806,"MX40-STD-12241",36
37,97.666331544779,"MX40-STD-12241",37
38,99.3791787403208,"MX40-STD-12241",38
39,101.122065412813,"MX40-STD-12241",39
40,102.895518386936,"MX40-STD-12241",40
41,104.700073726685,"MX40-STD-12241",41
42,106.536276897412,"MX40-STD-12241",42
43,108.404682930698,"MX40-STD-12241",43
44,110.305856592128,"MX40-STD-12241",44
45,112.240372552002,"MX40-STD-12241",45
46,114.208815559039,"MX40-STD-12241",46
47,116.211780617133,"MX40-STD-12241",47
48,118.249873165205,"MX40-STD-12241",48
49,120.323709260209,"MX40-STD-12241",49
50,122.433915763348,"MX40-STD-12241",50
51,124.581130529558,"MX40-STD-12241",51
52,126.76600260031,"MX40-STD-12241",52
53,128.9891923998,"MX40-STD-12241",53
1,210.637380882887,"MX40-STD-12242",1
2,64.4186783133729,"MX40-STD-12242",2
3,65.450899833054,"MX40-STD-12242",3
4,66.4996612957079,"MX40-STD-12242",4
5,67.5652277313775,"MX40-STD-12242",5
6,68.6478684168508,"MX40-STD-12242",6
7,69.7478569437094,"MX40-STD-12242",7
8,70.865471287467,"MX40-STD-12242",8
9,72.000993877816,"MX40-STD-12242",9
10,73.1547116699998,"MX40-STD-12242",10
11,74.3269162173284,"MX40-STD-12242",11
12,75.5179037448562,"MX40-STD-12242",12
13,76.7279752242405,"MX40-STD-12242",13
14,77.9574364497989,"MX40-STD-12242",14
15,79.2065981157865,"MX40-STD-12242",15
16,80.47577589491,"MX40-STD-12242",16
17,81.7652905181013,"MX40-STD-12242",17
18,83.0754678555683,"MX40-STD-12242",18
19,84.4066389991446,"MX40-STD-12242",19
20,85.7591403459594,"MX40-STD-12242",20
21,87.1333136834472,"MX40-STD-12242",21
22,88.5295062757206,"MX40-STD-12242",22
23,89.948070951326,"MX40-STD-12242",23
24,91.3893661924063,"MX40-STD-12242",24
25,92.8537562252926,"MX40-STD-12242",25
26,94.3416111125461,"MX40-STD-12242",26
27,95.8533068464763,"MX40-STD-12242",27
28,97.3892254441571,"MX40-STD-12242",28
29,98.9497550439649,"MX40-STD-12242",29
30,100.535290003665,"MX40-STD-12242",30
31,102.146231000069,"MX40-STD-12242",31
32,103.782985130287,"MX40-STD-12242",32
33,105.445966014606,"MX40-STD-12242",33
34,107.135593901014,"MX40-STD-12242",34
35,108.852295771401,"MX40-STD-12242",35
36,110.596505449459,"MX40-STD-12242",36
37,112.368663710315,"MX40-STD-12242",37
38,114.169218391914,"MX40-STD-12242",38
39,115.998624508197,"MX40-STD-12242",39
40,117.857344364079,"MX40-STD-12242",40
41,119.745847672285,"MX40-STD-12242",41
42,121.664611672044,"MX40-STD-12242",42
43,123.614121249695,"MX40-STD-12242",43
44,125.594869061217,"MX40-STD-12242",44
45,127.607355656733,"MX40-STD-12242",45
46,129.652089606997,"MX40-STD-12242",46
47,131.729587631916,"MX40-STD-12242",47
48,133.840374731132,"MX40-STD-12242",48
49,135.984984316687,"MX40-STD-12242",49
50,138.163958347826,"MX40-STD-12242",50
51,140.377847467953,"MX40-STD-12242",51
52,142.627211143781,"MX40-STD-12242",52
53,144.912617806714,"MX40-STD-12242",53
1,39.2433745866708,"MX40-STD-14141",1
2,17.7003303093626,"MX40-STD-14141",2
3,17.7684072437025,"MX40-STD-14141",3
4,17.8367460075624,"MX40-STD-14141",4
5,17.9053476079604,"MX40-STD-14141",5
6,17.9742130557874,"MX40-STD-14141",6
7,18.0433433658226,"MX40-STD-14141",7
8,18.1127395567478,"MX40-STD-14141",8
9,18.182402651163,"MX40-STD-14141",9
10,18.252333675601,"MX40-STD-14141",10
11,18.3225336605429,"MX40-STD-14141",11
12,18.3930036404331,"MX40-STD-14141",12
13,18.4637446536943,"MX40-STD-14141",13
14,18.5347577427435,"MX40-STD-14141",14
15,18.6060439540066,"MX40-STD-14141",15
16,18.6776043379341,"MX40-STD-14141",16
17,18.749439949017,"MX40-STD-14141",17
18,18.8215518458014,"MX40-STD-14141",18
19,18.8939410909052,"MX40-STD-14141",19
20,18.9666087510328,"MX40-STD-14141",20
21,19.0395558969916,"MX40-STD-14141",21
22,19.112783603707,"MX40-STD-14141",22
23,19.1862929502391,"MX40-STD-14141",23
24,19.2600850197978,"MX40-STD-14141",24
25,19.3341608997592,"MX40-STD-14141",25
26,19.4085216816817,"MX40-STD-14141",26
27,19.4831684613217,"MX40-STD-14141",27
28,19.5581023386502,"MX40-STD-14141",28
29,19.6333244178685,"MX40-STD-14141",29
30,19.7088358074251,"MX40-STD-14141",30
31,19.7846376200313,"MX40-STD-14141",31
32,19.8607309726782,"MX40-STD-14141",32
33,19.9371169866531,"MX40-STD-14141",33
34,20.0137967875554,"MX40-STD-14141",34
35,20.0907715053141,"MX40-STD-14141",35
36,20.1680422742038,"MX40-STD-14141",36
37,20.2456102328616,"MX40-STD-14141",37
38,20.3234765243039,"MX40-STD-14141",38
39,20.4016422959433,"MX40-STD-14141",39
40,20.4801086996054,"MX40-STD-14141",40
41,20.5588768915459,"MX40-STD-14141",41
42,20.6379480324674,"MX40-STD-14141",42
43,20.7173232875367,"MX40-STD-14141",43
44,20.7970038264021,"MX40-STD-14141",44
45,20.8769908232102,"MX40-STD-14141",45
46,20.9572854566236,"MX40-STD-14141",46
47,21.0378889098382,"MX40-STD-14141",47
48,21.1188023706004,"MX40-STD-14141",48
49,21.200027031225,"MX40-STD-14141",49
50,21.2815640886124,"MX40-STD-14141",50
51,21.3634147442662,"MX40-STD-14141",51
52,21.4455802043115,"MX40-STD-14141",52
53,21.5280616795119,"MX40-STD-14141",53
1,43.3520542449195,"MX40-STD-16162",1
2,24.9309420946152,"MX40-STD-16162",2
3,24.7823964137401,"MX40-STD-16162",3
4,24.6347358105015,"MX40-STD-16162",4
5,24.487955011354,"MX40-STD-16162",5
6,24.3420487741731,"MX40-STD-16162",6
7,24.1970118880686,"MX40-STD-16162",7
8,24.0528391731982,"MX40-STD-16162",8
9,23.9095254805827,"MX40-STD-16162",9
10,23.7670656919219,"MX40-STD-16162",10
11,23.6254547194119,"MX40-STD-16162",11
12,23.4846875055633,"MX40-STD-16162",12
13,23.3447590230209,"MX40-STD-16162",13
14,23.2056642743837,"MX40-STD-16162",14
15,23.0673982920267,"MX40-STD-16162",15
16,22.9299561379235,"MX40-STD-16162",16
17,22.7933329034698,"MX40-STD-16162",17
18,22.6575237093082,"MX40-STD-16162",18
19,22.5225237051539,"MX40-STD-16162",19
20,22.3883280696216,"MX40-STD-16162",20
21,22.2549320100528,"MX40-STD-16162",21
22,22.1223307623456,"MX40-STD-16162",22
23,21.9905195907836,"MX40-STD-16162",23
24,21.8594937878671,"MX40-STD-16162",24
25,21.7292486741454,"MX40-STD-16162",25
26,21.5997795980489,"MX40-STD-16162",26
27,21.4710819357236,"MX40-STD-16162",27
28,21.3431510908657,"MX40-STD-16162",28
29,21.2159824945575,"MX40-STD-16162",29
30,21.0895716051043,"MX40-STD-16162",30
31,20.9639139078718,"MX40-STD-16162",31
32,20.8390049151256,"MX40-STD-16162",32
33,20.7148401658703,"MX40-STD-16162",33
34,20.5914152256903,"MX40-STD-16162",34
35,20.4687256865917,"MX40-STD-16162",35
36,20.3467671668446,"MX40-STD-16162",36
37,20.2255353108267,"MX40-STD-16162",37
38,20.1050257888677,"MX40-STD-16162",38
39,19.9852342970947,"MX40-STD-16162",39
40,19.8661565572787,"MX40-STD-16162",40
41,19.7477883166814,"MX40-STD-16162",41
42,19.6301253479037,"MX40-STD-16162",42
43,19.5131634487343,"MX40-STD-16162",43
44,19.3968984420001,"MX40-STD-16162",44
45,19.2813261754168,"MX40-STD-16162",45
46,19.1664425214405,"MX40-STD-16162",46
47,19.0522433771203,"MX40-STD-16162",47
48,18.9387246639521,"MX40-STD-16162",48
49,18.8258823277324,"MX40-STD-16162",49
50,18.7137123384142,"MX40-STD-16162",50
51,18.6022106899622,"MX40-STD-16162",51
52,18.4913734002105,"MX40-STD-16162",52
53,18.3811965107201,"MX40-STD-16162",53
1,221.615673598257,"MX40-STD-16201",1
2,129.059023304479,"MX40-STD-16201",2
3,128.213776659424,"MX40-STD-16201",3
4,127.374065790734,"MX40-STD-16201",4
5,126.539854442933,"MX40-STD-16201",5
6,125.711106597992,"MX40-STD-16201",6
7,124.887786473777,"MX40-STD-16201",7
8,124.069858522499,"MX40-STD-16201",8
9,123.257287429184,"MX40-STD-16201",9
10,122.450038110147,"MX40-STD-16201",10
11,121.648075711475,"MX40-STD-16201",11
12,120.851365607525,"MX40-STD-16201",12
13,120.059873399428,"MX40-STD-16201",13
14,119.273564913602,"MX40-STD-16201",14
15,118.492406200281,"MX40-STD-16201",15
16,117.716363532043,"MX40-STD-16201",16
17,116.94540340236,"MX40-STD-16201",17
18,116.179492524147,"MX40-STD-16201",18
19,115.418597828325,"MX40-STD-16201",19
20,114.662686462397,"MX40-STD-16201",20
21,113.911725789026,"MX40-STD-16201",21
22,113.165683384625,"MX40-STD-16201",22
23,112.424527037962,"MX40-STD-16201",23
24,111.688224748764,"MX40-STD-16201",24
25,110.956744726337,"MX40-STD-16201",25
